distance_miles,latitude,longitude,elevation_m
168.0,54.359440025313496,10.132867478224746,12.97110723672076
169.0,54.349035805617,10.147643730921573,5.858326380415965
169.99999999999997,54.336540235034285,10.156437067998926,0.2517984040345056
171.0,54.3301814524839,10.168741335962666,0.4776587206722216
172.0,54.32700555467272,10.187306496034179,2.3709603782312962
173.0,54.321804542983244,10.203585301555288,11.9612064994078
174.0,54.314517385898945,10.223304894084489,7.5480634746311965
175.0,54.306884100850525,10.239102395158765,23.742768613640155
176.0,54.29517074969,10.237369780990743,11.990461114168124
177.00000000000003,54.28612881758832,10.249342041048504,0.0
178.0,54.2806442050404,10.265252272990802,19.015297498743745
179.0,54.27322607627916,10.276100524189355,27.804020976466642
179.99999999999997,54.26249158764926,10.286612807292613,27.706631524403036
181.0,54.24865347270891,10.282467605348536,33.209994431495176
182.0,54.2369774108029,10.28291911600586,22.206515772275544
183.0,54.22624697331995,10.284353698669847,26.756447903021886
184.0,54.222548447829965,10.304480093418203,24.98707839206405
185.0,54.21486198704931,10.321652349784355,26.26761579507265
186.0,54.20768961249369,10.310253110409572,37.05653131572976
187.00000000000003,54.19564107972369,10.318789943595394,29.467599085932754
188.0,54.18924374184185,10.33163941056679,26.565043629697783
189.0,54.17838710790342,10.344060749663635,41.22924266299191
189.99999999999997,54.17014242581915,10.36255778715416,30.455588388612327
191.0,54.16936921209572,10.375563904261664,26.08785508321913
192.0,54.1801649944314,10.38704500386696,49.22362258221259
193.0,54.17838031895011,10.406146027047129,37.77335579405355
194.00000000000003,54.17885123182722,10.418343825880882,44.542870802317275
195.0,54.18534911173005,10.43485323534264,66.92125974087486
196.0,54.17128610403381,10.433852848142152,31.325583888116732
196.99999999999997,54.16360772833771,10.418506572023034,27.985790992718428
198.0,54.15701105981089,10.431069106537063,26.266204970029975
199.0,54.152955593140625,10.450233750094378,27.777962510645914
200.0,54.15690684080941,10.462079841520728,29.142815737547426
201.0,54.15912367017165,10.479408008610008,31.415883040528616
202.0,54.15840247741645,10.496691654600163,37.457291715890214
203.0,54.161898037505466,10.51966892618455,37.00662497780226
204.00000000000003,54.16073232515831,10.541290906762201,34.304398140065686
205.0,54.16943516817069,10.557231807076866,35.64690787450237
206.0,54.17639324931486,10.567934899627513,30.526802012387787
206.99999999999997,54.183657046922015,10.582166882836681,39.80692658004827
208.0,54.18172610523279,10.60349961249828,30.702615941302874
209.0,54.180454160851184,10.622787048560776,27.835369400520275
210.0,54.16970419950436,10.612071922310982,41.23654610766017
211.0,54.157398085017824,10.607792757146806,26.886486283239265
212.0,54.14981602227184,10.613717669629558,26.602213172808106
213.0,54.14300424373813,10.621112846976022,27.910702060190065
214.00000000000003,54.14793806958928,10.641959645262205,38.15143166235886
215.0,54.14534376182063,10.663639105809214,46.20951365103263
216.0,54.15108763964091,10.68009683620288,63.53205481778171
216.99999999999997,54.159241043689164,10.69051038384877,37.04364609586232
218.0,54.1704882931366,10.698335923157861,51.517263442143076
219.0,54.18427172010358,10.698790557540311,84.13800859119553
220.0,54.197263258337834,10.701352779182244,110.0128200854915
221.0,54.1987874868585,10.720890444785008,118.96441333560121
222.0,54.20916673380785,10.730105555249784,151.69869698882493
223.0,54.19853780588248,10.728393369733203,128.96319284140984
223.99999999999997,54.18838389261244,10.741109332007962,102.95437936156964
225.0,54.182741242872886,10.757139117335125,91.52380345613348
226.0,54.16942432132169,10.755803710041313,71.1785470212267
227.0,54.16211143704056,10.737636090010922,53.408285179893085
228.0,54.15628976318414,10.720062997076871,41.29402630770459
229.0,54.14926535960658,10.7124596105114,67.20151717537513
230.0,54.14032890619806,10.72403924401027,72.83401589659636
231.00000000000003,54.128223676188576,10.723852875580713,45.16076506050053
232.0,54.11774575537689,10.730747278228556,34.42743872962791
233.0,54.12189402166786,10.747743700177333,24.959788523954916
233.99999999999997,54.12829023959245,10.76864125939204,13.41260159043121
235.0,54.1250750768709,10.786456741772533,10.979431705197356
236.0,54.1148642415991,10.799865776276079,4.915620417307721
237.0,54.10742333482106,10.803461174301534,4.165186097590518
238.0,54.09969341327393,10.800224617595397,1.8466101439443885
239.0,54.09405599920943,10.787152894146205,19.80420543222023
240.0,54.08568036971276,10.770152387196372,32.923855519708454
241.00000000000003,54.088020699378205,10.746047515807719,35.03051897033079
242.0,54.074068232018355,10.742882234016013,27.512284509653124
